file_path,feature_path,text,emotion,speaker_id,raw_emotion,original_folder,original_file,dataset
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_chalk_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_chalk_disgust.npy,chalk,disgust,oaf,disgust,OAF_disgust,OAF_chalk_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_chat_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_chat_disgust.npy,chat,disgust,oaf,disgust,OAF_disgust,OAF_chat_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_check_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_check_disgust.npy,check,disgust,oaf,disgust,OAF_disgust,OAF_check_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_cheek_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_cheek_disgust.npy,cheek,disgust,oaf,disgust,OAF_disgust,OAF_cheek_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_chief_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_chief_disgust.npy,chief,disgust,oaf,disgust,OAF_disgust,OAF_chief_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_choice_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_choice_disgust.npy,choice,disgust,oaf,disgust,OAF_disgust,OAF_choice_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_cool_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_cool_disgust.npy,cool,disgust,oaf,disgust,OAF_disgust,OAF_cool_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_dab_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_dab_disgust.npy,dab,disgust,oaf,disgust,OAF_disgust,OAF_dab_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_date_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_date_disgust.npy,date,disgust,oaf,disgust,OAF_disgust,OAF_date_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_dead_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_dead_disgust.npy,dead,disgust,oaf,disgust,OAF_disgust,OAF_dead_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_death_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_death_disgust.npy,death,disgust,oaf,disgust,OAF_disgust,OAF_death_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_deep_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_deep_disgust.npy,deep,disgust,oaf,disgust,OAF_disgust,OAF_deep_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_dime_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_dime_disgust.npy,dime,disgust,oaf,disgust,OAF_disgust,OAF_dime_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_dip_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_dip_disgust.npy,dip,disgust,oaf,disgust,OAF_disgust,OAF_dip_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_ditch_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_ditch_disgust.npy,ditch,disgust,oaf,disgust,OAF_disgust,OAF_ditch_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_dodge_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_dodge_disgust.npy,dodge,disgust,oaf,disgust,OAF_disgust,OAF_dodge_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_dog_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_dog_disgust.npy,dog,disgust,oaf,disgust,OAF_disgust,OAF_dog_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_doll_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_doll_disgust.npy,doll,disgust,oaf,disgust,OAF_disgust,OAF_doll_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_door_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_door_disgust.npy,door,disgust,oaf,disgust,OAF_disgust,OAF_door_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_fail_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_fail_disgust.npy,fail,disgust,oaf,disgust,OAF_disgust,OAF_fail_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_fall_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_fall_disgust.npy,fall,disgust,oaf,disgust,OAF_disgust,OAF_fall_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_far_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_far_disgust.npy,far,disgust,oaf,disgust,OAF_disgust,OAF_far_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_fat_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_fat_disgust.npy,fat,disgust,oaf,disgust,OAF_disgust,OAF_fat_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_fit_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_fit_disgust.npy,fit,disgust,oaf,disgust,OAF_disgust,OAF_fit_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_five_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_five_disgust.npy,five,disgust,oaf,disgust,OAF_disgust,OAF_five_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_food_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_food_disgust.npy,food,disgust,oaf,disgust,OAF_disgust,OAF_food_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gap_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_gap_disgust.npy,gap,disgust,oaf,disgust,OAF_disgust,OAF_gap_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gas_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_gas_disgust.npy,gas,disgust,oaf,disgust,OAF_disgust,OAF_gas_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gaze_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_gaze_disgust.npy,gaze,disgust,oaf,disgust,OAF_disgust,OAF_gaze_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_germ_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_germ_disgust.npy,germ,disgust,oaf,disgust,OAF_disgust,OAF_germ_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_get_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_get_disgust.npy,get,disgust,oaf,disgust,OAF_disgust,OAF_get_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gin_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_gin_disgust.npy,gin,disgust,oaf,disgust,OAF_disgust,OAF_gin_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_goal_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_goal_disgust.npy,goal,disgust,oaf,disgust,OAF_disgust,OAF_goal_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_good_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_good_disgust.npy,good,disgust,oaf,disgust,OAF_disgust,OAF_good_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_goose_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_goose_disgust.npy,goose,disgust,oaf,disgust,OAF_disgust,OAF_goose_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gun_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_gun_disgust.npy,gun,disgust,oaf,disgust,OAF_disgust,OAF_gun_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_half_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_half_disgust.npy,half,disgust,oaf,disgust,OAF_disgust,OAF_half_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hall_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_hall_disgust.npy,hall,disgust,oaf,disgust,OAF_disgust,OAF_hall_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hash_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_hash_disgust.npy,hash,disgust,oaf,disgust,OAF_disgust,OAF_hash_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hate_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_hate_disgust.npy,hate,disgust,oaf,disgust,OAF_disgust,OAF_hate_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_have_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_have_disgust.npy,have,disgust,oaf,disgust,OAF_disgust,OAF_have_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_haze_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_haze_disgust.npy,haze,disgust,oaf,disgust,OAF_disgust,OAF_haze_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hire_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_hire_disgust.npy,hire,disgust,oaf,disgust,OAF_disgust,OAF_hire_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hit_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_hit_disgust.npy,hit,disgust,oaf,disgust,OAF_disgust,OAF_hit_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hole_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_hole_disgust.npy,hole,disgust,oaf,disgust,OAF_disgust,OAF_hole_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_home_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_home_disgust.npy,home,disgust,oaf,disgust,OAF_disgust,OAF_home_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hurl_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_hurl_disgust.npy,hurl,disgust,oaf,disgust,OAF_disgust,OAF_hurl_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hush_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_hush_disgust.npy,hush,disgust,oaf,disgust,OAF_disgust,OAF_hush_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_jail_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_jail_disgust.npy,jail,disgust,oaf,disgust,OAF_disgust,OAF_jail_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_jar_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_jar_disgust.npy,jar,disgust,oaf,disgust,OAF_disgust,OAF_jar_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_join_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_join_disgust.npy,join,disgust,oaf,disgust,OAF_disgust,OAF_join_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_judge_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_judge_disgust.npy,judge,disgust,oaf,disgust,OAF_disgust,OAF_judge_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_jug_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_jug_disgust.npy,jug,disgust,oaf,disgust,OAF_disgust,OAF_jug_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_juice_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_juice_disgust.npy,juice,disgust,oaf,disgust,OAF_disgust,OAF_juice_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_keen_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_keen_disgust.npy,keen,disgust,oaf,disgust,OAF_disgust,OAF_keen_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_keep_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_keep_disgust.npy,keep,disgust,oaf,disgust,OAF_disgust,OAF_keep_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_keg_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_keg_disgust.npy,keg,disgust,oaf,disgust,OAF_disgust,OAF_keg_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_kick_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_kick_disgust.npy,kick,disgust,oaf,disgust,OAF_disgust,OAF_kick_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_kill_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_kill_disgust.npy,kill,disgust,oaf,disgust,OAF_disgust,OAF_kill_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_king_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_king_disgust.npy,king,disgust,oaf,disgust,OAF_disgust,OAF_king_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_kite_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_kite_disgust.npy,kite,disgust,oaf,disgust,OAF_disgust,OAF_kite_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_knock_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_knock_disgust.npy,knock,disgust,oaf,disgust,OAF_disgust,OAF_knock_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_late_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_late_disgust.npy,late,disgust,oaf,disgust,OAF_disgust,OAF_late_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_laud_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_laud_disgust.npy,laud,disgust,oaf,disgust,OAF_disgust,OAF_laud_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_lean_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_lean_disgust.npy,lean,disgust,oaf,disgust,OAF_disgust,OAF_lean_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_learn_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_learn_disgust.npy,learn,disgust,oaf,disgust,OAF_disgust,OAF_learn_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_lease_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_lease_disgust.npy,lease,disgust,oaf,disgust,OAF_disgust,OAF_lease_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_lid_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_lid_disgust.npy,lid,disgust,oaf,disgust,OAF_disgust,OAF_lid_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_life_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_life_disgust.npy,life,disgust,oaf,disgust,OAF_disgust,OAF_life_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_limb_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_limb_disgust.npy,limb,disgust,oaf,disgust,OAF_disgust,OAF_limb_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_live_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_live_disgust.npy,live,disgust,oaf,disgust,OAF_disgust,OAF_live_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_loaf_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_loaf_disgust.npy,loaf,disgust,oaf,disgust,OAF_disgust,OAF_loaf_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_long_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_long_disgust.npy,long,disgust,oaf,disgust,OAF_disgust,OAF_long_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_lore_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_lore_disgust.npy,lore,disgust,oaf,disgust,OAF_disgust,OAF_lore_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_lose_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_lose_disgust.npy,lose,disgust,oaf,disgust,OAF_disgust,OAF_lose_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_lot_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_lot_disgust.npy,lot,disgust,oaf,disgust,OAF_disgust,OAF_lot_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_love_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_love_disgust.npy,love,disgust,oaf,disgust,OAF_disgust,OAF_love_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_luck_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_luck_disgust.npy,luck,disgust,oaf,disgust,OAF_disgust,OAF_luck_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_make_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_make_disgust.npy,make,disgust,oaf,disgust,OAF_disgust,OAF_make_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_match_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_match_disgust.npy,match,disgust,oaf,disgust,OAF_disgust,OAF_match_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_merge_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_merge_disgust.npy,merge,disgust,oaf,disgust,OAF_disgust,OAF_merge_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mess_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_mess_disgust.npy,mess,disgust,oaf,disgust,OAF_disgust,OAF_mess_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_met_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_met_disgust.npy,met,disgust,oaf,disgust,OAF_disgust,OAF_met_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mill_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_mill_disgust.npy,mill,disgust,oaf,disgust,OAF_disgust,OAF_mill_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mob_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_mob_disgust.npy,mob,disgust,oaf,disgust,OAF_disgust,OAF_mob_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mode_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_mode_disgust.npy,mode,disgust,oaf,disgust,OAF_disgust,OAF_mode_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mood_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_mood_disgust.npy,mood,disgust,oaf,disgust,OAF_disgust,OAF_mood_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_moon_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_moon_disgust.npy,moon,disgust,oaf,disgust,OAF_disgust,OAF_moon_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mop_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_mop_disgust.npy,mop,disgust,oaf,disgust,OAF_disgust,OAF_mop_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mouse_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_mouse_disgust.npy,mouse,disgust,oaf,disgust,OAF_disgust,OAF_mouse_disgust.wav,TESS
