file_path,text,emotion,speaker_id,raw_emotion,original_folder,original_file,dataset
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_book_fear.wav,book,fear,oaf,fear,OAF_Fear,OAF_book_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_bought_fear.wav,bought,fear,oaf,fear,OAF_Fear,OAF_bought_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_burn_fear.wav,burn,fear,oaf,fear,OAF_Fear,OAF_burn_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_cab_fear.wav,cab,fear,oaf,fear,OAF_Fear,OAF_cab_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_calm_fear.wav,calm,fear,oaf,fear,OAF_Fear,OAF_calm_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_came_fear.wav,came,fear,oaf,fear,OAF_Fear,OAF_came_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_cause_fear.wav,cause,fear,oaf,fear,OAF_Fear,OAF_cause_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_chain_fear.wav,chain,fear,oaf,fear,OAF_Fear,OAF_chain_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_chair_fear.wav,chair,fear,oaf,fear,OAF_Fear,OAF_chair_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_chalk_fear.wav,chalk,fear,oaf,fear,OAF_Fear,OAF_chalk_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_chat_fear.wav,chat,fear,oaf,fear,OAF_Fear,OAF_chat_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_check_fear.wav,check,fear,oaf,fear,OAF_Fear,OAF_check_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_cheek_fear.wav,cheek,fear,oaf,fear,OAF_Fear,OAF_cheek_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_chief_fear.wav,chief,fear,oaf,fear,OAF_Fear,OAF_chief_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_choice_fear.wav,choice,fear,oaf,fear,OAF_Fear,OAF_choice_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_cool_fear.wav,cool,fear,oaf,fear,OAF_Fear,OAF_cool_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_dab_fear.wav,dab,fear,oaf,fear,OAF_Fear,OAF_dab_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_date_fear.wav,date,fear,oaf,fear,OAF_Fear,OAF_date_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_dead_fear.wav,dead,fear,oaf,fear,OAF_Fear,OAF_dead_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_death_fear.wav,death,fear,oaf,fear,OAF_Fear,OAF_death_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_deep_fear.wav,deep,fear,oaf,fear,OAF_Fear,OAF_deep_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_dime_fear.wav,dime,fear,oaf,fear,OAF_Fear,OAF_dime_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_dip_fear.wav,dip,fear,oaf,fear,OAF_Fear,OAF_dip_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_ditch_fear.wav,ditch,fear,oaf,fear,OAF_Fear,OAF_ditch_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_dodge_fear.wav,dodge,fear,oaf,fear,OAF_Fear,OAF_dodge_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_dog_fear.wav,dog,fear,oaf,fear,OAF_Fear,OAF_dog_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_doll_fear.wav,doll,fear,oaf,fear,OAF_Fear,OAF_doll_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_door_fear.wav,door,fear,oaf,fear,OAF_Fear,OAF_door_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_fail_fear.wav,fail,fear,oaf,fear,OAF_Fear,OAF_fail_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_fall_fear.wav,fall,fear,oaf,fear,OAF_Fear,OAF_fall_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_far_fear.wav,far,fear,oaf,fear,OAF_Fear,OAF_far_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_fat_fear.wav,fat,fear,oaf,fear,OAF_Fear,OAF_fat_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_fit_fear.wav,fit,fear,oaf,fear,OAF_Fear,OAF_fit_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_five_fear.wav,five,fear,oaf,fear,OAF_Fear,OAF_five_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_food_fear.wav,food,fear,oaf,fear,OAF_Fear,OAF_food_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_gap_fear.wav,gap,fear,oaf,fear,OAF_Fear,OAF_gap_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_gas_fear.wav,gas,fear,oaf,fear,OAF_Fear,OAF_gas_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_gaze_fear.wav,gaze,fear,oaf,fear,OAF_Fear,OAF_gaze_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_germ_fear.wav,germ,fear,oaf,fear,OAF_Fear,OAF_germ_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_get_fear.wav,get,fear,oaf,fear,OAF_Fear,OAF_get_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_gin_fear.wav,gin,fear,oaf,fear,OAF_Fear,OAF_gin_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_goal_fear.wav,goal,fear,oaf,fear,OAF_Fear,OAF_goal_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_good_fear.wav,good,fear,oaf,fear,OAF_Fear,OAF_good_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_goose_fear.wav,goose,fear,oaf,fear,OAF_Fear,OAF_goose_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_gun_fear.wav,gun,fear,oaf,fear,OAF_Fear,OAF_gun_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_half_fear.wav,half,fear,oaf,fear,OAF_Fear,OAF_half_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hall_fear.wav,hall,fear,oaf,fear,OAF_Fear,OAF_hall_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hash_fear.wav,hash,fear,oaf,fear,OAF_Fear,OAF_hash_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hate_fear.wav,hate,fear,oaf,fear,OAF_Fear,OAF_hate_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_have_fear.wav,have,fear,oaf,fear,OAF_Fear,OAF_have_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_haze_fear.wav,haze,fear,oaf,fear,OAF_Fear,OAF_haze_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hire_fear.wav,hire,fear,oaf,fear,OAF_Fear,OAF_hire_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hit_fear.wav,hit,fear,oaf,fear,OAF_Fear,OAF_hit_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hole_fear.wav,hole,fear,oaf,fear,OAF_Fear,OAF_hole_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_home_fear.wav,home,fear,oaf,fear,OAF_Fear,OAF_home_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hurl_fear.wav,hurl,fear,oaf,fear,OAF_Fear,OAF_hurl_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hush_fear.wav,hush,fear,oaf,fear,OAF_Fear,OAF_hush_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_jail_fear.wav,jail,fear,oaf,fear,OAF_Fear,OAF_jail_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_jar_fear.wav,jar,fear,oaf,fear,OAF_Fear,OAF_jar_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_join_fear.wav,join,fear,oaf,fear,OAF_Fear,OAF_join_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_judge_fear.wav,judge,fear,oaf,fear,OAF_Fear,OAF_judge_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_jug_fear.wav,jug,fear,oaf,fear,OAF_Fear,OAF_jug_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_juice_fear.wav,juice,fear,oaf,fear,OAF_Fear,OAF_juice_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_keen_fear.wav,keen,fear,oaf,fear,OAF_Fear,OAF_keen_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_keep_fear.wav,keep,fear,oaf,fear,OAF_Fear,OAF_keep_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_keg_fear.wav,keg,fear,oaf,fear,OAF_Fear,OAF_keg_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_kick_fear.wav,kick,fear,oaf,fear,OAF_Fear,OAF_kick_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_kill_fear.wav,kill,fear,oaf,fear,OAF_Fear,OAF_kill_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_king_fear.wav,king,fear,oaf,fear,OAF_Fear,OAF_king_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_kite_fear.wav,kite,fear,oaf,fear,OAF_Fear,OAF_kite_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_knock_fear.wav,knock,fear,oaf,fear,OAF_Fear,OAF_knock_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_late_fear.wav,late,fear,oaf,fear,OAF_Fear,OAF_late_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_laud_fear.wav,laud,fear,oaf,fear,OAF_Fear,OAF_laud_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_lean_fear.wav,lean,fear,oaf,fear,OAF_Fear,OAF_lean_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_learn_fear.wav,learn,fear,oaf,fear,OAF_Fear,OAF_learn_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_lease_fear.wav,lease,fear,oaf,fear,OAF_Fear,OAF_lease_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_lid_fear.wav,lid,fear,oaf,fear,OAF_Fear,OAF_lid_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_life_fear.wav,life,fear,oaf,fear,OAF_Fear,OAF_life_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_limb_fear.wav,limb,fear,oaf,fear,OAF_Fear,OAF_limb_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_live_fear.wav,live,fear,oaf,fear,OAF_Fear,OAF_live_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_loaf_fear.wav,loaf,fear,oaf,fear,OAF_Fear,OAF_loaf_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_long_fear.wav,long,fear,oaf,fear,OAF_Fear,OAF_long_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_lore_fear.wav,lore,fear,oaf,fear,OAF_Fear,OAF_lore_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_lose_fear.wav,lose,fear,oaf,fear,OAF_Fear,OAF_lose_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_lot_fear.wav,lot,fear,oaf,fear,OAF_Fear,OAF_lot_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_love_fear.wav,love,fear,oaf,fear,OAF_Fear,OAF_love_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_luck_fear.wav,luck,fear,oaf,fear,OAF_Fear,OAF_luck_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_make_fear.wav,make,fear,oaf,fear,OAF_Fear,OAF_make_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_match_fear.wav,match,fear,oaf,fear,OAF_Fear,OAF_match_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_merge_fear.wav,merge,fear,oaf,fear,OAF_Fear,OAF_merge_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mess_fear.wav,mess,fear,oaf,fear,OAF_Fear,OAF_mess_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_met_fear.wav,met,fear,oaf,fear,OAF_Fear,OAF_met_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mill_fear.wav,mill,fear,oaf,fear,OAF_Fear,OAF_mill_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mob_fear.wav,mob,fear,oaf,fear,OAF_Fear,OAF_mob_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mode_fear.wav,mode,fear,oaf,fear,OAF_Fear,OAF_mode_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mood_fear.wav,mood,fear,oaf,fear,OAF_Fear,OAF_mood_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_moon_fear.wav,moon,fear,oaf,fear,OAF_Fear,OAF_moon_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mop_fear.wav,mop,fear,oaf,fear,OAF_Fear,OAF_mop_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mouse_fear.wav,mouse,fear,oaf,fear,OAF_Fear,OAF_mouse_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_nag_fear.wav,nag,fear,oaf,fear,OAF_Fear,OAF_nag_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_name_fear.wav,name,fear,oaf,fear,OAF_Fear,OAF_name_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_near_fear.wav,near,fear,oaf,fear,OAF_Fear,OAF_near_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_neat_fear.wav,neat,fear,oaf,fear,OAF_Fear,OAF_neat_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_nice_fear.wav,nice,fear,oaf,fear,OAF_Fear,OAF_nice_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_note_fear.wav,note,fear,oaf,fear,OAF_Fear,OAF_note_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_numb_fear.wav,numb,fear,oaf,fear,OAF_Fear,OAF_numb_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pad_fear.wav,pad,fear,oaf,fear,OAF_Fear,OAF_pad_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_page_fear.wav,page,fear,oaf,fear,OAF_Fear,OAF_page_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pain_fear.wav,pain,fear,oaf,fear,OAF_Fear,OAF_pain_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pass_fear.wav,pass,fear,oaf,fear,OAF_Fear,OAF_pass_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pearl_fear.wav,pearl,fear,oaf,fear,OAF_Fear,OAF_pearl_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_peg_fear.wav,peg,fear,oaf,fear,OAF_Fear,OAF_peg_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_perch_fear.wav,perch,fear,oaf,fear,OAF_Fear,OAF_perch_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_phone_fear.wav,phone,fear,oaf,fear,OAF_Fear,OAF_phone_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pick_fear.wav,pick,fear,oaf,fear,OAF_Fear,OAF_pick_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pike_fear.wav,pike,fear,oaf,fear,OAF_Fear,OAF_pike_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pole_fear.wav,pole,fear,oaf,fear,OAF_Fear,OAF_pole_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pool_fear.wav,pool,fear,oaf,fear,OAF_Fear,OAF_pool_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_puff_fear.wav,puff,fear,oaf,fear,OAF_Fear,OAF_puff_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_rag_fear.wav,rag,fear,oaf,fear,OAF_Fear,OAF_rag_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_raid_fear.wav,raid,fear,oaf,fear,OAF_Fear,OAF_raid_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_rain_fear.wav,rain,fear,oaf,fear,OAF_Fear,OAF_rain_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_raise_fear.wav,raise,fear,oaf,fear,OAF_Fear,OAF_raise_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_rat_fear.wav,rat,fear,oaf,fear,OAF_Fear,OAF_rat_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_reach_fear.wav,reach,fear,oaf,fear,OAF_Fear,OAF_reach_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_read_fear.wav,read,fear,oaf,fear,OAF_Fear,OAF_read_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_red_fear.wav,red,fear,oaf,fear,OAF_Fear,OAF_red_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_ring_fear.wav,ring,fear,oaf,fear,OAF_Fear,OAF_ring_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_ripe_fear.wav,ripe,fear,oaf,fear,OAF_Fear,OAF_ripe_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_road_fear.wav,road,fear,oaf,fear,OAF_Fear,OAF_road_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_room_fear.wav,room,fear,oaf,fear,OAF_Fear,OAF_room_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_rose_fear.wav,rose,fear,oaf,fear,OAF_Fear,OAF_rose_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_rot_fear.wav,rot,fear,oaf,fear,OAF_Fear,OAF_rot_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_rough_fear.wav,rough,fear,oaf,fear,OAF_Fear,OAF_rough_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_rush_fear.wav,rush,fear,oaf,fear,OAF_Fear,OAF_rush_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_said_fear.wav,said,fear,oaf,fear,OAF_Fear,OAF_said_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_sail_fear.wav,sail,fear,oaf,fear,OAF_Fear,OAF_sail_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_search_fear.wav,search,fear,oaf,fear,OAF_Fear,OAF_search_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_seize_fear.wav,seize,fear,oaf,fear,OAF_Fear,OAF_seize_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_sell_fear.wav,sell,fear,oaf,fear,OAF_Fear,OAF_sell_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_shack_fear.wav,shack,fear,oaf,fear,OAF_Fear,OAF_shack_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_shall_fear.wav,shall,fear,oaf,fear,OAF_Fear,OAF_shall_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_shawl_fear.wav,shawl,fear,oaf,fear,OAF_Fear,OAF_shawl_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_sheep_fear.wav,sheep,fear,oaf,fear,OAF_Fear,OAF_sheep_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_shirt_fear.wav,shirt,fear,oaf,fear,OAF_Fear,OAF_shirt_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_should_fear.wav,should,fear,oaf,fear,OAF_Fear,OAF_should_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_shout_fear.wav,shout,fear,oaf,fear,OAF_Fear,OAF_shout_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_size_fear.wav,size,fear,oaf,fear,OAF_Fear,OAF_size_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_soap_fear.wav,soap,fear,oaf,fear,OAF_Fear,OAF_soap_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_soup_fear.wav,soup,fear,oaf,fear,OAF_Fear,OAF_soup_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_sour_fear.wav,sour,fear,oaf,fear,OAF_Fear,OAF_sour_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_south_fear.wav,south,fear,oaf,fear,OAF_Fear,OAF_south_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_sub_fear.wav,sub,fear,oaf,fear,OAF_Fear,OAF_sub_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_such_fear.wav,such,fear,oaf,fear,OAF_Fear,OAF_such_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_sure_fear.wav,sure,fear,oaf,fear,OAF_Fear,OAF_sure_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_take_fear.wav,take,fear,oaf,fear,OAF_Fear,OAF_take_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_talk_fear.wav,talk,fear,oaf,fear,OAF_Fear,OAF_talk_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_tape_fear.wav,tape,fear,oaf,fear,OAF_Fear,OAF_tape_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_team_fear.wav,team,fear,oaf,fear,OAF_Fear,OAF_team_fear.wav,TESS
